images/1.pataka/pataka_user3_01.jpg	pataka
images/2.mudrakhya/mudrakhya_user3_01.jpg	mudrakhya
images/3.kataka/kataka_user3_01.jpg	kataka
images/4.mushti/mushti_user3_01.jpg	mushti
images/5.kartarimukha/kartarimukha_user3_01.jpg	kartarimukha
images/6.sukatunda/sukhatunda_user3_01.jpg	sukatunda
images/7.kapittha/kapittha_user3_01.jpg	kapittha
images/8.hamsapaksha/hamsapaksha_user3_01.jpg	hamsapaksha
images/9.sikhara/sikhara_user3_01.jpg	sikhara
images/10.hamsasya/hamsasya_user3_01.jpg	hamsasya
images/11.anjali/anjali_user3_01.jpg	anjali
images/12.ardhachandra/ardhachandra_user3_01.jpg	ardhachandra
images/13.mukura/mukura_user3_01.jpg	mukura
images/14.bhramara/bhramara_user3_01.jpg	bhramara
images/15.suchimukha/suchimukha_user3_01.jpg	suchimukha
images/16.pallava/pallava_user3_01.jpg	pallava
images/17.tripataka/tripataka_user3_01.jpg	tripataka
images/18.mrigasirsha/mrigasirsha_user3_01.jpg	mrigasirsha
images/19.sarpasiras/sarpasiras_user3_01.jpg	sarpasiras
images/20.vardhamanaka/vardhamanaka_user3_01.jpg	vardhamanaka
images/21.arala/arala_user3_01.jpg	arala
images/22.urnanabha/urnanabha_user3_01.jpg	urnanabha
images/23.mukula/mukula_user3_01.jpg	mukula
images/24.katakamukha/katakamukha_user3_01.jpg	katakamukha
