images/1.pataka/pataka_user3_01.jpg	pataka
images/2.mudrakhya/mudrakhya_user3_01.jpg	mudrakhya
images/6.sukatunda/sukhatunda_user3_01.jpg	sukatunda
images/8.hamsapaksha/hamsapaksha_user3_01.jpg	hamsapaksha
images/9.sikhara/sikhara_user3_01.jpg	sikhara
images/12.ardhachandra/ardhachandra_user3_01.jpg	ardhachandra
images/13.mukura/mukura_user3_01.jpg	mukura
images/21.arala/arala_user3_01.jpg	arala
images/23.mukula/mukula_user3_01.jpg	mukula
images/24.katakamukha/katakamukha_user3_01.jpg	katakamukha
