images/1.pataka/pataka_user3_04.jpg	pataka
images/1.pataka/pataka_user1_02.jpg	pataka
images/1.pataka/pataka_user8_03.jpg	pataka
images/1.pataka/pataka_user7_07.jpg	pataka
images/1.pataka/pataka_user8_01.jpg	pataka
images/2.mudrakhya/mudrakhya_user8_08.jpg	mudrakhya
images/2.mudrakhya/mudrakhya_user6_02.jpg	mudrakhya
images/2.mudrakhya/mudrakhya_user5_01.jpg	mudrakhya
images/2.mudrakhya/mudrakhya_user7_10.jpg	mudrakhya
images/2.mudrakhya/mudrakhya_user8_01.jpg	mudrakhya
images/3.kataka/kataka_user3_02.jpg	kataka
images/3.kataka/kataka_user8_03.jpg	kataka
images/3.kataka/kataka_user3_03.jpg	kataka
images/3.kataka/kataka_user7_03.jpg	kataka
images/3.kataka/kataka_user5_03.jpg	kataka
images/4.mushti/mushti_user1_02.jpg	mushti
images/4.mushti/mushti_user7_10.jpg	mushti
images/4.mushti/mushti_user8_02.jpg	mushti
images/4.mushti/mushti_user7_05.jpg	mushti
images/4.mushti/mushti_user6_01.jpg	mushti
images/5.kartarimukha/kartarimukha_user8_01.jpg	kartarimukha
images/5.kartarimukha/kartarimukha_user7_09.jpg	kartarimukha
images/5.kartarimukha/kartarimukha_user8_06.jpg	kartarimukha
images/5.kartarimukha/kartarimukha_user1_07.jpg	kartarimukha
images/5.kartarimukha/kartarimukha_user6_01.jpg	kartarimukha
images/6.sukatunda/sukhatunda_user7_11.jpg	sukatunda
images/6.sukatunda/sukhatunda_user7_01.jpg	sukatunda
images/6.sukatunda/sukhatunda_user6_01.jpg	sukatunda
images/6.sukatunda/sukhatunda_user4_03.jpg	sukatunda
images/6.sukatunda/sukhatunda_user8_02.jpg	sukatunda
images/7.kapittha/kapittha_user4_01.jpg	kapittha
images/7.kapittha/kapittha_user8_07.jpg	kapittha
images/7.kapittha/kapittha_user8_10.jpg	kapittha
images/7.kapittha/kapittha_user6_01.jpg	kapittha
images/7.kapittha/kapittha_user8_03.jpg	kapittha
images/8.hamsapaksha/hamsapaksha_user2 _1.jpg	hamsapaksha
images/8.hamsapaksha/hamsapaksha_user3_02.jpg	hamsapaksha
images/8.hamsapaksha/hamsapaksha_user1_01.jpg	hamsapaksha
images/8.hamsapaksha/hamsapaksha_user8_06.jpg	hamsapaksha
images/8.hamsapaksha/hamsapaksha_user7_02.jpg	hamsapaksha
images/9.sikhara/sikhara_user8_04.jpg	sikhara
images/9.sikhara/sikhara_user4_03.jpg	sikhara
images/9.sikhara/sikhara_user1_02.jpg	sikhara
images/9.sikhara/sikhara_user1_01.jpg	sikhara
images/9.sikhara/sikhara_user7_10.jpg	sikhara
images/10.hamsasya/hamsasya_user3_04.jpg	hamsasya
images/10.hamsasya/hamsasya_user7_10.jpg	hamsasya
images/10.hamsasya/hamsasya_user8_05.jpg	hamsasya
images/10.hamsasya/hamsasya_user7_09.jpg	hamsasya
images/10.hamsasya/hamsasya_user1_01.jpg	hamsasya
images/11.anjali/anjali_user8_05.jpg	anjali
images/11.anjali/anjali_user7_01.jpg	anjali
images/11.anjali/anjali_user8_07.jpg	anjali
images/11.anjali/anjali_user4_05.jpg	anjali
images/11.anjali/anjali_user7_03.jpg	anjali
images/12.ardhachandra/ardhachandra_user4_02.jpg	ardhachandra
images/12.ardhachandra/ardhachandra_user1_02.jpg	ardhachandra
images/12.ardhachandra/ardhachandra_user6_01.jpg	ardhachandra
images/12.ardhachandra/ardhachandra_user7_06.jpg	ardhachandra
images/12.ardhachandra/ardhachandra_user7_07.jpg	ardhachandra
images/13.mukura/mukura_user3_01.jpg	mukura
images/13.mukura/mukura_user4_03.jpg	mukura
images/13.mukura/mukura_user7_01.jpg	mukura
images/13.mukura/mukura_user5_03.jpg	mukura
images/13.mukura/mukura_user1_02.jpg	mukura
images/14.bhramara/bhramara_user7_02.jpg	bhramara
images/14.bhramara/bhramara_user4_03.jpg	bhramara
images/14.bhramara/bhramara_user8_06.jpg	bhramara
images/14.bhramara/bhramara_user5_01.jpg	bhramara
images/14.bhramara/bhramara_user5_03.jpg	bhramara
images/15.suchimukha/suchimukha_user4_02.jpg	suchimukha
images/15.suchimukha/suchimukha_user7_09.jpg	suchimukha
images/15.suchimukha/suchimukha_user7_04.jpg	suchimukha
images/15.suchimukha/suchimukha_user8_03.jpg	suchimukha
images/15.suchimukha/suchimukha_user3_02.jpg	suchimukha
images/16.pallava/pallava_user8_09.jpg	pallava
images/16.pallava/pallava_user8_08.jpg	pallava
images/16.pallava/pallava_user8_04.jpg	pallava
images/16.pallava/pallava_user8_07.jpg	pallava
images/16.pallava/pallava_user8_05.jpg	pallava
images/17.tripataka/tripataka_user8_05.jpg	tripataka
images/17.tripataka/tripataka_user8_10.jpg	tripataka
images/17.tripataka/tripataka_user7_12.jpg	tripataka
images/17.tripataka/tripataka_user3_08.jpg	tripataka
images/17.tripataka/tripataka_user7_06.jpg	tripataka
images/18.mrigasirsha/mrigasirsha_user7_03.jpg	mrigasirsha
images/18.mrigasirsha/mrigasirsha_user5_03.jpg	mrigasirsha
images/18.mrigasirsha/mrigasirsha_user8_11.jpg	mrigasirsha
images/18.mrigasirsha/mrigasirsha_user8_02.jpg	mrigasirsha
images/18.mrigasirsha/mrigasirsha_user8_06.jpg	mrigasirsha
